country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,UNK,0,,
Malta,MT,2021-36,GISAID,286,0,0.0,Yes,Other,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,AT.1,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,UNK,0,,
Malta,MT,2021-37,GISAID,178,0,0.0,Yes,Other,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,AT.1,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,UNK,0,,
Malta,MT,2021-38,GISAID,106,0,0.0,Yes,Other,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,AT.1,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,UNK,0,,
Malta,MT,2021-39,GISAID,94,0,0.0,Yes,Other,0,0,
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,AT.1,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,AY.4.2,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.1.529,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.1.7,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.1.7+E484K,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.351,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.427/B.1.429,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.525,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.526,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.616,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.617,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.617.1,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.617.2,27,27,100.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.617.3,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.620,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.621,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,B.1.640,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,C.1.2,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,C.37,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,P.1,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,P.3,0,27,0.0
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,UNK,0,,
Malta,MT,2021-40,GISAID,135,27,20.0,Yes,Other,0,27,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,AT.1,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,AY.4.2,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.1.529,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.1.7,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.1.7+E484K,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.351,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.427/B.1.429,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.525,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.526,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.616,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.617,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.617.1,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.617.2,25,25,100.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.617.3,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.620,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.621,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,B.1.640,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,C.1.2,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,C.37,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,P.1,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,P.3,0,25,0.0
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,UNK,0,,
Malta,MT,2021-41,GISAID,96,25,26.0,Yes,Other,0,25,0.0
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,AT.1,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,UNK,0,,
Malta,MT,2021-42,GISAID,86,0,0.0,Yes,Other,0,0,
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,AT.1,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,AY.4.2,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.1.529,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.1.7,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.1.7+E484K,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.351,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.427/B.1.429,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.525,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.526,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.616,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.617,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.617.1,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.617.2,24,24,100.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.617.3,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.620,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.621,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,B.1.640,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,C.1.2,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,C.37,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,P.1,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,P.3,0,24,0.0
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,UNK,0,,
Malta,MT,2021-43,GISAID,90,24,26.7,Yes,Other,0,24,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,AT.1,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,AY.4.2,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.1.529,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.1.7,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.1.7+E484K,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.351,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.427/B.1.429,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.525,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.526,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.616,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.617,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.617.1,1,22,4.5
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.617.2,21,22,95.5
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.617.3,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.620,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.621,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,B.1.640,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,C.1.2,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,C.37,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,P.1,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,P.3,0,22,0.0
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,UNK,0,,
Malta,MT,2021-44,GISAID,259,22,8.5,Yes,Other,0,22,0.0
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,AT.1,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,UNK,0,,
Malta,MT,2021-45,GISAID,324,0,0.0,Yes,Other,0,0,
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,AT.1,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,AY.4.2,1,45,2.2
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.1.529,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.1.7,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.1.7+E484K,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.351,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.427/B.1.429,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.525,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.526,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.616,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.617,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.617.1,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.617.2,44,45,97.8
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.617.3,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.620,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.621,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,B.1.640,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,C.1.2,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,C.37,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,P.1,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,P.3,0,45,0.0
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,UNK,0,,
Malta,MT,2021-46,GISAID,519,45,8.7,Yes,Other,0,45,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,AT.1,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,AY.4.2,1,87,1.1
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.1.529,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.1.7,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.1.7+E484K,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.351,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.427/B.1.429,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.525,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.526,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.616,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.617,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.617.1,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.617.2,86,87,98.9
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.617.3,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.620,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.621,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,B.1.640,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,C.1.2,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,C.37,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,P.1,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,P.3,0,87,0.0
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,UNK,0,,
Malta,MT,2021-47,GISAID,556,87,15.6,Yes,Other,0,87,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,AT.1,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,AY.4.2,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.1.529,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.1.7,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.1.7+E484K,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.351,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.427/B.1.429,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.525,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.526,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.616,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.617,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.617.1,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.617.2,33,33,100.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.617.3,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.620,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.621,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,B.1.640,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,C.1.2,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,C.37,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,P.1,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,P.3,0,33,0.0
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,UNK,0,,
Malta,MT,2021-48,GISAID,761,33,4.3,Yes,Other,0,33,0.0
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,AT.1,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,C.37,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,P.1,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,P.3,0,0,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,UNK,0,,
Malta,MT,2021-49,GISAID,626,0,0.0,Yes,Other,0,0,
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,AT.1,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,AY.4.2,2,107,1.9
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.1.529,25,107,23.4
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.1.7,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.1.7+E484K,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.351,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.427/B.1.429,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.525,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.526,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.616,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.617,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.617.1,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.617.2,80,107,74.8
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.617.3,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.620,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.621,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,B.1.640,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,C.1.2,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,C.37,0,107,0.0
Malta,MT,2021-50,GISAID,1466,107,7.3,Yes,P.1,0,107,0.0
